GAME_DATE_EST,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
2053,2012,100.0,0.44,0.5770000000000001,0.407,24.0,43.0,94.0,0.413,0.625,0.259,11.0,54.0,1
2053,2012,94.0,0.42,0.677,0.385,18.0,51.0,101.0,0.4629999999999999,0.618,0.353,22.0,37.0,0
2053,2012,70.0,0.325,0.636,0.25,14.0,54.0,77.0,0.3289999999999999,0.7829999999999999,0.263,14.0,49.0,0
2053,2012,89.0,0.402,0.75,0.5,26.0,50.0,94.0,0.4629999999999999,0.696,0.364,19.0,42.0,0
2052,2012,104.0,0.537,0.522,0.364,23.0,45.0,97.0,0.395,0.848,0.278,18.0,40.0,1
2052,2012,96.0,0.373,0.7809999999999999,0.346,21.0,39.0,104.0,0.452,0.87,0.4,28.0,46.0,0
2052,2012,101.0,0.5820000000000001,0.636,0.429,23.0,32.0,92.0,0.4270000000000001,0.95,0.321,16.0,32.0,1
2052,2012,126.0,0.423,0.778,0.5329999999999999,24.0,40.0,134.0,0.522,0.923,0.467,31.0,49.0,0
2052,2012,119.0,0.552,0.762,0.35,26.0,38.0,96.0,0.44,0.625,0.444,22.0,43.0,1
2052,2012,92.0,0.4039999999999999,0.909,0.0,16.0,48.0,74.0,0.351,0.905,0.143,13.0,45.0,1
2051,2012,102.0,0.456,0.706,0.316,21.0,45.0,83.0,0.39,0.765,0.385,22.0,39.0,1
2051,2012,88.0,0.405,0.7390000000000001,0.28,22.0,44.0,97.0,0.465,0.8,0.4379999999999999,21.0,33.0,0
2051,2012,104.0,0.487,0.833,0.263,16.0,40.0,93.0,0.4629999999999999,0.846,0.353,13.0,34.0,1
2051,2012,112.0,0.43,0.703,0.4,20.0,39.0,106.0,0.556,0.7240000000000001,0.294,18.0,40.0,1
2051,2012,90.0,0.462,0.722,0.25,22.0,29.0,98.0,0.519,0.722,0.3329999999999999,31.0,44.0,0
2051,2012,110.0,0.471,0.833,0.536,29.0,39.0,117.0,0.542,0.778,0.3329999999999999,26.0,40.0,0
2050,2012,117.0,0.516,0.583,0.304,30.0,41.0,99.0,0.462,0.9,0.375,24.0,37.0,1
2050,2012,97.0,0.425,0.609,0.36,23.0,37.0,101.0,0.4320000000000001,0.815,0.409,22.0,57.0,0
2050,2012,102.0,0.4679999999999999,0.71,0.4,18.0,30.0,132.0,0.556,0.867,0.5589999999999999,38.0,45.0,0
2050,2012,92.0,0.5329999999999999,0.667,0.286,25.0,32.0,79.0,0.392,0.813,0.235,16.0,36.0,1
2050,2012,106.0,0.58,0.792,0.636,23.0,33.0,90.0,0.449,0.923,0.444,16.0,34.0,1
2050,2012,97.0,0.429,0.765,0.222,19.0,46.0,104.0,0.467,0.758,0.6,17.0,35.0,0
2050,2012,93.0,0.436,1.0,0.5379999999999999,18.0,47.0,85.0,0.321,0.821,0.348,14.0,40.0,1
2050,2012,83.0,0.429,0.611,0.375,15.0,40.0,93.0,0.442,0.72,0.412,20.0,44.0,0
2050,2012,109.0,0.486,0.711,0.3429999999999999,28.0,37.0,116.0,0.473,0.8,0.417,24.0,40.0,0
2050,2012,80.0,0.387,0.778,0.381,16.0,47.0,99.0,0.419,0.818,0.474,22.0,44.0,0
2049,2012,95.0,0.374,0.731,0.182,19.0,54.0,94.0,0.4320000000000001,0.72,0.273,24.0,53.0,1
2049,2012,89.0,0.447,0.611,0.435,27.0,42.0,92.0,0.442,0.65,0.176,24.0,37.0,0
2049,2012,102.0,0.425,0.7390000000000001,0.3329999999999999,23.0,44.0,109.0,0.511,0.8,0.474,24.0,47.0,0
2049,2012,104.0,0.482,0.632,0.385,23.0,47.0,95.0,0.456,0.8,0.4379999999999999,22.0,32.0,1
2049,2012,104.0,0.514,0.774,0.5710000000000001,14.0,28.0,108.0,0.524,0.81,0.357,23.0,41.0,0
2049,2012,89.0,0.48,0.75,0.5,22.0,29.0,96.0,0.5,0.727,0.471,23.0,46.0,0
2049,2012,91.0,0.429,0.7709999999999999,0.211,18.0,53.0,73.0,0.345,0.667,0.292,15.0,41.0,1
2049,2012,108.0,0.4039999999999999,0.813,0.429,20.0,59.0,93.0,0.444,0.563,0.231,18.0,45.0,1
2049,2012,114.0,0.552,0.923,0.3,33.0,50.0,92.0,0.389,0.875,0.3329999999999999,23.0,37.0,1
2049,2012,131.0,0.495,0.8,0.565,31.0,51.0,99.0,0.402,0.8390000000000001,0.292,13.0,41.0,1
2049,2012,114.0,0.488,0.821,0.529,22.0,36.0,108.0,0.429,0.8059999999999999,0.3929999999999999,17.0,45.0,1
2049,2012,91.0,0.405,0.821,0.19,20.0,51.0,82.0,0.375,0.857,0.267,17.0,40.0,1
2048,2012,92.0,0.421,0.7859999999999999,0.375,17.0,43.0,112.0,0.451,0.632,0.409,20.0,46.0,0
2048,2012,94.0,0.4,0.72,0.381,19.0,42.0,97.0,0.474,0.792,0.3329999999999999,15.0,44.0,0
2047,2012,98.0,0.47,0.867,0.4379999999999999,26.0,50.0,100.0,0.424,0.6920000000000001,0.317,23.0,36.0,0
2047,2012,99.0,0.45,0.947,0.346,20.0,46.0,92.0,0.43,0.818,0.273,18.0,37.0,1
2047,2012,104.0,0.526,0.6920000000000001,0.235,24.0,45.0,94.0,0.44,0.467,0.316,19.0,41.0,1
2047,2012,97.0,0.4429999999999999,0.677,0.286,22.0,44.0,104.0,0.4529999999999999,0.794,0.375,24.0,35.0,0
2047,2012,108.0,0.442,0.8420000000000001,0.364,24.0,47.0,104.0,0.481,0.84,0.412,24.0,40.0,1
2047,2012,85.0,0.365,0.72,0.313,15.0,41.0,95.0,0.472,0.852,0.267,22.0,45.0,0
2047,2012,87.0,0.412,0.556,0.368,22.0,46.0,103.0,0.4629999999999999,0.727,0.4639999999999999,24.0,46.0,0
2047,2012,110.0,0.471,0.857,0.286,27.0,53.0,99.0,0.417,0.828,0.417,24.0,36.0,1
2047,2012,87.0,0.416,0.815,0.1,17.0,38.0,81.0,0.442,0.706,0.067,15.0,46.0,1
2047,2012,107.0,0.4629999999999999,0.735,0.4,18.0,47.0,100.0,0.407,0.857,0.261,25.0,40.0,1
2047,2012,112.0,0.5,0.762,0.3,30.0,49.0,90.0,0.405,0.895,0.263,20.0,41.0,1
2046,2012,88.0,0.422,0.565,0.25,24.0,40.0,105.0,0.532,0.588,0.52,28.0,47.0,0
2046,2012,105.0,0.481,0.759,0.368,31.0,44.0,101.0,0.461,0.688,0.286,27.0,43.0,1
2046,2012,111.0,0.429,0.826,0.412,22.0,40.0,117.0,0.606,0.882,0.5,22.0,33.0,0
2046,2012,76.0,0.384,0.8,0.3329999999999999,18.0,46.0,80.0,0.363,0.741,0.2,17.0,46.0,0
2046,2012,108.0,0.471,0.774,0.211,13.0,50.0,98.0,0.4629999999999999,0.727,0.429,22.0,32.0,1
2046,2012,107.0,0.376,0.774,0.206,22.0,50.0,105.0,0.4579999999999999,0.647,0.3329999999999999,16.0,53.0,1
2045,2012,112.0,0.466,0.773,0.481,28.0,41.0,118.0,0.467,0.769,0.3429999999999999,28.0,48.0,0
2045,2012,89.0,0.429,0.684,0.222,21.0,49.0,79.0,0.337,0.706,0.15,19.0,53.0,1
2045,2012,102.0,0.524,1.0,0.417,29.0,37.0,81.0,0.382,0.652,0.421,20.0,40.0,1
2045,2012,113.0,0.471,0.628,0.4,25.0,53.0,110.0,0.488,0.895,0.321,19.0,37.0,1
2045,2012,104.0,0.568,0.733,0.45,25.0,41.0,105.0,0.472,0.708,0.19,19.0,36.0,0
2045,2012,94.0,0.457,0.722,0.412,23.0,43.0,102.0,0.435,0.875,0.348,29.0,43.0,0
2044,2012,106.0,0.444,0.8240000000000001,0.414,21.0,43.0,99.0,0.488,0.684,0.348,21.0,45.0,1
2044,2012,103.0,0.419,0.6409999999999999,0.353,20.0,46.0,113.0,0.5,0.95,0.348,34.0,44.0,0
2043,2012,102.0,0.513,0.789,0.35,20.0,35.0,89.0,0.44,0.63,0.214,20.0,38.0,1
2043,2012,117.0,0.434,0.818,0.371,32.0,48.0,118.0,0.489,0.81,0.36,25.0,41.0,0
2043,2012,93.0,0.469,0.619,0.5710000000000001,28.0,50.0,88.0,0.439,0.722,0.25,17.0,37.0,1
2043,2012,79.0,0.37,0.722,0.25,18.0,43.0,100.0,0.506,0.765,0.4379999999999999,21.0,45.0,0
2043,2012,124.0,0.5539999999999999,0.8079999999999999,0.5,26.0,38.0,116.0,0.511,0.818,0.55,25.0,38.0,1
2043,2012,91.0,0.456,0.75,0.308,24.0,42.0,88.0,0.415,0.8240000000000001,0.316,26.0,43.0,1
2043,2012,99.0,0.416,0.75,0.241,21.0,48.0,95.0,0.364,0.8640000000000001,0.267,25.0,52.0,1
2043,2012,92.0,0.409,0.625,0.44,28.0,49.0,77.0,0.341,0.778,0.238,16.0,52.0,1
2043,2012,116.0,0.547,0.625,0.5,27.0,41.0,81.0,0.382,0.778,0.391,23.0,40.0,1
2043,2012,103.0,0.475,0.947,0.45,22.0,41.0,92.0,0.4589999999999999,0.8,0.364,20.0,36.0,1
2042,2012,101.0,0.481,0.682,0.5710000000000001,24.0,41.0,97.0,0.481,0.895,0.375,28.0,34.0,1
2042,2012,98.0,0.47,0.667,0.471,25.0,41.0,104.0,0.512,0.8,0.471,26.0,39.0,0
2042,2012,86.0,0.449,0.789,0.091,20.0,36.0,98.0,0.4579999999999999,0.846,0.55,22.0,41.0,0
2042,2012,96.0,0.493,0.9,0.375,20.0,36.0,78.0,0.348,0.73,0.2,12.0,37.0,1
2042,2012,108.0,0.531,0.667,0.414,24.0,32.0,87.0,0.449,0.5710000000000001,0.278,11.0,42.0,1
2042,2012,111.0,0.487,0.7190000000000001,0.6,25.0,28.0,113.0,0.482,0.955,0.435,21.0,49.0,0
2042,2012,90.0,0.4,0.857,0.3329999999999999,20.0,39.0,78.0,0.4029999999999999,0.8,0.25,15.0,46.0,1
2042,2012,106.0,0.52,0.727,0.444,21.0,47.0,94.0,0.413,0.917,0.304,24.0,40.0,1
2042,2012,95.0,0.391,0.7040000000000001,0.421,15.0,56.0,85.0,0.366,0.75,0.278,14.0,47.0,1
2042,2012,92.0,0.4270000000000001,0.88,0.353,15.0,42.0,97.0,0.435,0.737,0.346,27.0,41.0,0
2042,2012,122.0,0.54,0.647,0.515,33.0,46.0,103.0,0.465,0.682,0.3329999999999999,22.0,38.0,1
2041,2012,105.0,0.488,0.8420000000000001,0.385,22.0,37.0,100.0,0.45,0.75,0.3329999999999999,22.0,45.0,1
2041,2012,106.0,0.512,0.769,0.444,29.0,43.0,105.0,0.452,0.792,0.476,25.0,40.0,1
2040,2012,84.0,0.4370000000000001,0.895,0.417,18.0,42.0,82.0,0.349,0.667,0.3229999999999999,14.0,45.0,1
2040,2012,89.0,0.4320000000000001,0.625,0.133,16.0,46.0,110.0,0.524,0.733,0.44,26.0,39.0,0
2040,2012,83.0,0.4270000000000001,0.75,0.143,14.0,40.0,95.0,0.402,0.655,0.417,21.0,50.0,0
2040,2012,94.0,0.4,0.667,0.375,28.0,44.0,91.0,0.395,0.826,0.5,18.0,45.0,1
2040,2012,117.0,0.526,0.7140000000000001,0.75,28.0,43.0,77.0,0.341,0.75,0.286,11.0,39.0,1
2040,2012,101.0,0.493,0.818,0.6,24.0,44.0,78.0,0.346,0.9,0.222,18.0,30.0,1
2040,2012,88.0,0.4579999999999999,0.81,0.385,24.0,36.0,102.0,0.479,0.84,0.524,18.0,38.0,0
2040,2012,103.0,0.475,0.679,0.444,28.0,46.0,82.0,0.392,0.792,0.294,11.0,33.0,1
2040,2012,84.0,0.425,0.81,0.238,15.0,38.0,96.0,0.4920000000000001,0.737,0.545,24.0,39.0,0
2040,2012,120.0,0.54,0.773,0.409,26.0,46.0,98.0,0.414,0.6,0.381,20.0,38.0,1
2040,2012,101.0,0.457,0.885,0.211,28.0,35.0,95.0,0.3779999999999999,0.7709999999999999,0.273,18.0,52.0,1
2039,2012,100.0,0.467,0.75,0.429,22.0,40.0,98.0,0.457,0.8640000000000001,0.263,23.0,37.0,1
2039,2012,78.0,0.357,0.727,0.133,21.0,45.0,91.0,0.4679999999999999,0.611,0.353,22.0,39.0,0
2039,2012,117.0,0.53,0.762,0.5,30.0,45.0,101.0,0.488,0.75,0.348,25.0,39.0,1
2039,2012,89.0,0.44,0.643,0.353,21.0,36.0,97.0,0.4579999999999999,0.833,0.273,25.0,51.0,0
2039,2012,77.0,0.316,0.535,0.214,13.0,56.0,79.0,0.3670000000000001,0.63,0.211,17.0,50.0,0
2038,2012,96.0,0.407,0.684,0.321,23.0,50.0,89.0,0.3879999999999999,0.708,0.286,14.0,50.0,1
2038,2012,92.0,0.411,0.8240000000000001,0.286,14.0,40.0,118.0,0.563,0.75,0.565,32.0,43.0,0
2038,2012,108.0,0.525,0.682,0.6,26.0,47.0,101.0,0.424,0.742,0.316,23.0,42.0,1
2038,2012,92.0,0.4379999999999999,0.895,0.455,21.0,40.0,93.0,0.4589999999999999,0.632,0.2,23.0,36.0,0
2038,2012,84.0,0.465,0.778,0.364,16.0,33.0,78.0,0.408,0.8,0.25,12.0,41.0,1
2038,2012,114.0,0.513,0.913,0.481,31.0,54.0,69.0,0.291,0.773,0.273,12.0,37.0,1
2038,2012,105.0,0.462,0.735,0.364,19.0,31.0,103.0,0.5479999999999999,0.563,0.357,22.0,38.0,1
2038,2012,98.0,0.4679999999999999,0.545,0.486,26.0,32.0,105.0,0.507,0.7829999999999999,0.6,23.0,36.0,0
2037,2012,106.0,0.364,0.833,0.25,21.0,61.0,111.0,0.4270000000000001,0.789,0.296,25.0,52.0,0
2037,2012,121.0,0.481,0.903,0.515,24.0,37.0,100.0,0.474,0.773,0.45,20.0,38.0,1
2037,2012,98.0,0.424,0.7140000000000001,0.294,26.0,48.0,85.0,0.436,0.769,0.412,22.0,34.0,1
2037,2012,104.0,0.481,0.7390000000000001,0.474,23.0,33.0,101.0,0.47,0.95,0.364,24.0,41.0,1
2037,2012,110.0,0.456,0.895,0.423,20.0,42.0,116.0,0.4479999999999999,0.789,0.389,26.0,51.0,0
2037,2012,102.0,0.5329999999999999,0.81,0.385,27.0,41.0,84.0,0.3879999999999999,0.6,0.462,23.0,40.0,1
2036,2012,109.0,0.495,0.706,0.35,31.0,43.0,116.0,0.4429999999999999,0.865,0.286,21.0,42.0,0
2036,2012,106.0,0.366,0.821,0.222,21.0,53.0,108.0,0.41,0.778,0.429,20.0,40.0,0
2036,2012,104.0,0.507,0.8079999999999999,0.412,26.0,39.0,93.0,0.4270000000000001,0.84,0.421,19.0,37.0,1
2036,2012,110.0,0.522,0.784,0.474,21.0,39.0,108.0,0.4429999999999999,0.727,0.452,21.0,32.0,1
2036,2012,89.0,0.37,0.55,0.357,22.0,39.0,115.0,0.488,0.6759999999999999,0.545,21.0,61.0,0
2036,2012,86.0,0.4320000000000001,0.7,0.176,20.0,40.0,93.0,0.39,0.962,0.25,17.0,54.0,0
2036,2012,108.0,0.541,0.688,0.375,19.0,37.0,97.0,0.405,0.733,0.44,23.0,38.0,1
2036,2012,96.0,0.423,0.828,0.286,18.0,48.0,85.0,0.384,0.737,0.185,25.0,39.0,1
2035,2012,91.0,0.373,0.8079999999999999,0.364,17.0,36.0,101.0,0.5379999999999999,0.429,0.5,29.0,41.0,0
2035,2012,108.0,0.5,0.85,0.524,21.0,36.0,104.0,0.425,0.733,0.308,19.0,38.0,1
2035,2012,108.0,0.488,0.875,0.529,28.0,36.0,100.0,0.4679999999999999,0.833,0.25,22.0,40.0,1
2035,2012,86.0,0.466,0.684,0.385,19.0,35.0,76.0,0.4029999999999999,0.636,0.235,15.0,45.0,1
2035,2012,91.0,0.462,0.5770000000000001,0.308,17.0,46.0,90.0,0.41,0.8,0.3329999999999999,20.0,37.0,1
2035,2012,97.0,0.413,0.667,0.4379999999999999,27.0,49.0,104.0,0.494,0.909,0.118,19.0,37.0,0
2035,2012,106.0,0.507,0.8,0.545,23.0,39.0,98.0,0.446,0.833,0.444,19.0,28.0,1
2035,2012,131.0,0.517,0.893,0.56,22.0,49.0,103.0,0.43,0.857,0.436,22.0,30.0,1
2035,2012,102.0,0.476,0.5670000000000001,0.263,21.0,39.0,91.0,0.4379999999999999,0.778,0.412,22.0,45.0,1
2035,2012,104.0,0.434,0.879,0.2,27.0,43.0,102.0,0.5,0.75,0.588,21.0,31.0,1
2035,2012,111.0,0.489,0.632,0.44,28.0,35.0,108.0,0.513,0.833,0.5,27.0,41.0,1
2035,2012,103.0,0.5379999999999999,0.444,0.44,24.0,33.0,95.0,0.41,0.757,0.1669999999999999,15.0,47.0,1
2034,2012,98.0,0.419,0.821,0.158,21.0,37.0,97.0,0.4629999999999999,0.7,0.391,23.0,36.0,1
2034,2012,90.0,0.434,0.722,0.25,24.0,53.0,74.0,0.3289999999999999,0.682,0.176,15.0,48.0,1
2034,2012,92.0,0.407,0.643,0.565,17.0,55.0,83.0,0.36,0.773,0.235,18.0,39.0,1
2034,2012,115.0,0.435,0.7140000000000001,0.556,26.0,49.0,107.0,0.424,0.852,0.6,17.0,48.0,1
2034,2012,100.0,0.532,0.882,0.375,21.0,25.0,112.0,0.584,0.737,0.5,26.0,41.0,0
2034,2012,101.0,0.435,0.5710000000000001,0.36,30.0,37.0,100.0,0.4270000000000001,0.708,0.35,20.0,58.0,1
2034,2012,113.0,0.477,0.6970000000000001,0.444,25.0,54.0,106.0,0.422,0.75,0.172,18.0,47.0,1
2034,2012,117.0,0.456,0.872,0.478,20.0,44.0,111.0,0.43,0.727,0.35,19.0,45.0,1
2034,2012,93.0,0.4320000000000001,0.71,0.368,15.0,45.0,89.0,0.4,0.579,0.125,20.0,48.0,1
2034,2012,94.0,0.382,0.64,0.357,19.0,45.0,101.0,0.4429999999999999,0.846,0.429,16.0,49.0,0
2034,2012,114.0,0.494,0.81,0.4479999999999999,22.0,42.0,111.0,0.506,0.818,0.484,25.0,37.0,1
2034,2012,114.0,0.597,0.833,0.412,22.0,35.0,87.0,0.4029999999999999,0.769,0.263,14.0,32.0,1
2034,2012,113.0,0.5429999999999999,0.818,0.467,23.0,41.0,97.0,0.446,0.6920000000000001,0.462,16.0,33.0,1
2034,2012,102.0,0.5329999999999999,0.789,0.467,24.0,43.0,93.0,0.4579999999999999,0.733,0.261,26.0,35.0,1
2033,2012,106.0,0.471,0.895,0.375,25.0,41.0,98.0,0.451,0.69,0.25,28.0,48.0,1
2033,2012,80.0,0.42,0.667,0.444,16.0,36.0,102.0,0.446,0.737,0.389,19.0,49.0,0
2033,2012,95.0,0.479,0.514,0.286,23.0,43.0,90.0,0.415,0.7140000000000001,0.304,24.0,46.0,1
2032,2012,89.0,0.356,0.742,0.235,13.0,36.0,96.0,0.486,0.862,0.158,20.0,46.0,0
2032,2012,102.0,0.439,0.9,0.273,22.0,44.0,98.0,0.473,0.727,0.125,26.0,39.0,1
2032,2012,81.0,0.382,0.615,0.2,18.0,48.0,72.0,0.3779999999999999,0.5710000000000001,0.2,17.0,55.0,1
2032,2012,92.0,0.462,0.8240000000000001,0.353,23.0,33.0,97.0,0.444,0.7140000000000001,0.3329999999999999,21.0,47.0,0
2032,2012,101.0,0.43,0.708,0.476,24.0,43.0,105.0,0.407,0.733,0.375,19.0,62.0,0
2032,2012,87.0,0.354,0.821,0.3,16.0,42.0,92.0,0.471,0.579,0.083,13.0,52.0,0
2032,2012,102.0,0.402,0.826,0.429,30.0,55.0,91.0,0.349,0.774,0.3329999999999999,18.0,49.0,1
2031,2012,88.0,0.3670000000000001,0.789,0.28,19.0,48.0,76.0,0.3939999999999999,0.667,0.4,21.0,47.0,1
2031,2012,97.0,0.475,0.609,0.389,22.0,40.0,86.0,0.4,0.857,0.308,18.0,40.0,1
2031,2012,86.0,0.425,0.75,0.45,27.0,41.0,79.0,0.357,0.933,0.25,14.0,48.0,1
2031,2012,90.0,0.4629999999999999,0.526,0.3329999999999999,13.0,42.0,99.0,0.48,0.88,0.294,22.0,33.0,0
2031,2012,119.0,0.506,0.846,0.65,31.0,40.0,109.0,0.524,0.818,0.313,23.0,35.0,1
2031,2012,103.0,0.542,0.8079999999999999,0.364,23.0,39.0,83.0,0.451,0.789,0.235,12.0,30.0,1
2031,2012,102.0,0.494,0.75,0.409,15.0,34.0,94.0,0.493,0.889,0.25,25.0,35.0,1
2031,2012,119.0,0.541,0.643,0.45,27.0,41.0,108.0,0.489,0.611,0.391,30.0,42.0,1
2030,2012,107.0,0.5660000000000001,0.789,0.4,37.0,37.0,89.0,0.429,0.677,0.364,22.0,35.0,1
2030,2012,76.0,0.365,0.75,0.313,18.0,44.0,83.0,0.3779999999999999,0.7040000000000001,0.222,18.0,60.0,0
2030,2012,87.0,0.376,0.679,0.308,17.0,46.0,94.0,0.3879999999999999,0.882,0.143,17.0,44.0,0
2030,2012,95.0,0.375,0.75,0.32,21.0,38.0,103.0,0.514,0.85,0.435,26.0,42.0,0
2030,2012,117.0,0.462,0.75,0.52,28.0,41.0,113.0,0.532,0.955,0.476,32.0,36.0,1
2030,2012,126.0,0.534,0.8,0.593,33.0,40.0,100.0,0.5,0.6920000000000001,0.364,19.0,39.0,1
2030,2012,101.0,0.493,0.733,0.313,21.0,41.0,80.0,0.337,0.818,0.143,18.0,45.0,1
2030,2012,88.0,0.43,0.7140000000000001,0.278,16.0,38.0,97.0,0.535,0.684,0.421,20.0,36.0,0
2029,2012,99.0,0.46,0.9,0.556,20.0,43.0,93.0,0.444,0.778,0.318,23.0,40.0,1
2029,2012,103.0,0.47,0.613,0.375,23.0,46.0,83.0,0.37,0.84,0.154,16.0,44.0,1
2029,2012,106.0,0.537,0.8,0.25,21.0,30.0,110.0,0.494,0.882,0.412,27.0,44.0,0
2029,2012,95.0,0.423,0.7859999999999999,0.583,23.0,40.0,110.0,0.541,0.8,0.483,31.0,36.0,0
2029,2012,98.0,0.43,0.7929999999999999,0.389,19.0,34.0,106.0,0.506,0.6920000000000001,0.133,21.0,50.0,0
2029,2012,105.0,0.487,0.813,0.3329999999999999,15.0,35.0,95.0,0.514,0.762,0.263,18.0,34.0,1
2029,2012,96.0,0.4589999999999999,0.7140000000000001,0.4,25.0,37.0,112.0,0.5529999999999999,0.741,0.5329999999999999,24.0,42.0,0
2029,2012,119.0,0.512,0.7240000000000001,0.4,21.0,37.0,117.0,0.466,0.8390000000000001,0.36,24.0,47.0,1
2029,2012,114.0,0.472,0.7859999999999999,0.381,25.0,48.0,102.0,0.489,0.467,0.357,27.0,38.0,1
2028,2012,102.0,0.424,0.7859999999999999,0.364,19.0,47.0,97.0,0.467,0.8,0.5379999999999999,17.0,44.0,1
2028,2012,100.0,0.4370000000000001,0.762,0.276,21.0,48.0,104.0,0.4529999999999999,0.652,0.423,17.0,41.0,0
2028,2012,93.0,0.42,0.684,0.3,19.0,48.0,98.0,0.4679999999999999,0.813,0.481,24.0,29.0,0
2027,2012,76.0,0.298,0.6559999999999999,0.313,15.0,38.0,94.0,0.479,0.677,0.429,27.0,57.0,0
2027,2012,98.0,0.5,0.759,0.4,24.0,33.0,93.0,0.402,0.7140000000000001,0.467,18.0,48.0,1
2027,2012,99.0,0.418,0.8,0.188,24.0,46.0,85.0,0.375,0.645,0.25,19.0,53.0,1
2027,2012,100.0,0.45,0.818,0.345,19.0,40.0,96.0,0.405,0.952,0.3329999999999999,17.0,38.0,1
2027,2012,97.0,0.486,0.8079999999999999,0.462,23.0,40.0,107.0,0.473,0.857,0.412,22.0,39.0,0
2027,2012,87.0,0.3829999999999999,0.541,0.263,20.0,53.0,89.0,0.452,0.643,0.25,15.0,43.0,0
2027,2012,107.0,0.5,0.7879999999999999,0.273,20.0,40.0,101.0,0.481,0.909,0.481,24.0,34.0,1
2027,2012,106.0,0.4,0.941,0.286,19.0,51.0,112.0,0.5,0.72,0.5,26.0,46.0,0
2027,2012,107.0,0.486,0.8440000000000001,0.476,22.0,38.0,100.0,0.455,0.7240000000000001,0.429,22.0,36.0,1
2027,2012,92.0,0.465,0.84,0.278,23.0,44.0,88.0,0.436,0.722,0.304,21.0,29.0,1
2026,2012,92.0,0.397,0.8440000000000001,0.231,17.0,50.0,76.0,0.298,0.6559999999999999,0.161,18.0,50.0,1
2026,2012,89.0,0.493,0.588,0.357,28.0,42.0,99.0,0.488,0.727,0.375,15.0,31.0,0
2026,2012,72.0,0.32,0.76,0.3329999999999999,14.0,49.0,74.0,0.361,0.8420000000000001,0.5,13.0,45.0,0
2026,2012,114.0,0.545,0.8059999999999999,0.2269999999999999,27.0,39.0,101.0,0.4370000000000001,0.846,0.214,16.0,35.0,1
2026,2012,86.0,0.4679999999999999,0.684,0.091,19.0,33.0,103.0,0.486,0.8640000000000001,0.519,20.0,44.0,0
2026,2012,82.0,0.419,0.636,0.3,18.0,48.0,84.0,0.389,0.636,0.35,22.0,38.0,0
2025,2012,133.0,0.472,0.767,0.3329999999999999,31.0,52.0,140.0,0.495,0.7909999999999999,0.5379999999999999,30.0,46.0,0
2025,2012,96.0,0.435,0.75,0.417,22.0,31.0,105.0,0.513,0.889,0.35,25.0,48.0,0
2025,2012,90.0,0.3979999999999999,0.667,0.353,22.0,39.0,92.0,0.37,0.8809999999999999,0.1,10.0,44.0,0
2025,2012,95.0,0.4589999999999999,0.774,0.3329999999999999,24.0,40.0,101.0,0.506,1.0,0.188,28.0,34.0,0
2025,2012,110.0,0.45,0.7879999999999999,0.353,25.0,40.0,113.0,0.506,0.65,0.476,26.0,44.0,0
2025,2012,82.0,0.363,0.8,0.25,16.0,35.0,90.0,0.462,0.813,0.267,20.0,49.0,0
2025,2012,110.0,0.457,0.81,0.583,29.0,40.0,100.0,0.539,0.611,0.4379999999999999,26.0,43.0,1
2025,2012,87.0,0.361,0.8079999999999999,0.261,15.0,47.0,95.0,0.4429999999999999,0.818,0.389,20.0,41.0,0
2024,2012,82.0,0.3720000000000001,0.68,0.292,20.0,55.0,74.0,0.357,0.722,0.077,22.0,42.0,1
2024,2012,89.0,0.4629999999999999,1.0,0.3329999999999999,21.0,38.0,76.0,0.417,0.4379999999999999,0.36,20.0,41.0,1
2024,2012,104.0,0.442,0.875,0.583,26.0,43.0,86.0,0.38,0.611,0.267,18.0,43.0,1
2024,2012,106.0,0.5479999999999999,0.8640000000000001,0.467,20.0,41.0,91.0,0.41,0.696,0.304,19.0,36.0,1
2024,2012,103.0,0.444,0.767,0.32,23.0,50.0,90.0,0.4,0.7859999999999999,0.304,20.0,39.0,1
2023,2012,83.0,0.38,0.688,0.462,20.0,35.0,93.0,0.466,0.76,0.429,21.0,46.0,0
2023,2012,89.0,0.425,0.583,0.4379999999999999,16.0,48.0,85.0,0.4429999999999999,0.7140000000000001,0.417,26.0,40.0,1
2023,2012,101.0,0.421,0.643,0.15,15.0,53.0,97.0,0.405,0.8,0.474,21.0,43.0,1
2023,2012,87.0,0.425,0.813,0.462,19.0,47.0,80.0,0.3879999999999999,0.733,0.231,23.0,40.0,1
2023,2012,96.0,0.402,0.8079999999999999,0.346,23.0,42.0,82.0,0.4,0.688,0.35,17.0,45.0,1
2023,2012,92.0,0.3979999999999999,0.731,0.158,20.0,44.0,96.0,0.444,0.794,0.3329999999999999,20.0,40.0,0
2023,2012,94.0,0.487,0.667,0.143,22.0,52.0,81.0,0.368,0.765,0.25,15.0,37.0,1
2023,2012,109.0,0.472,0.789,0.455,23.0,37.0,112.0,0.5710000000000001,0.8059999999999999,0.389,20.0,36.0,0
2023,2012,101.0,0.382,0.609,0.36,23.0,54.0,107.0,0.381,0.593,0.208,30.0,65.0,0
2022,2012,91.0,0.436,0.8640000000000001,0.222,23.0,36.0,101.0,0.513,0.789,0.4,21.0,38.0,0
